Date,Open,Low,High,Close,Volume
"Apr 9, 2011",12.6,12.6,12.6,12.6,0
"Apr 10, 2011",12.6,12.6,12.6,12.6,0
"Apr 11, 2011",12.6,12.6,12.6,12.6,0
"Apr 12, 2011",12.7,12.7,12.9,12.9,12
"Apr 13, 2011",12.8,12.8,12.8,12.8,30
"Apr 14, 2011",12.2,12.2,12.3,12.3,53
"Apr 15, 2011",12.3,12.3,12.4,12.4,12
"Apr 16, 2011",12.5,12.5,12.9,12.9,25
"Apr 17, 2011",12.9,12.9,12.9,12.9,1
"Apr 18, 2011",12.6,12.6,12.6,12.6,70
"Apr 19, 2011",12.3,12.3,12.3,12.3,3
"Apr 20, 2011",12.4,12.4,12.7,12.7,7
"Apr 21, 2011",12.2,12.2,13.1,13.1,39
"Apr 22, 2011",12.9,12.6,13,12.6,11
"Apr 23, 2011",12.5,12.5,12.5,12.5,6
"Apr 24, 2011",12.5,12.5,12.5,12.5,0
"Apr 25, 2011",12.5,12.5,12.5,12.5,0
"Apr 26, 2011",12.5,12.5,12.6,12.6,43
"Apr 27, 2011",12.6,12.6,12.6,12.6,0
"Apr 28, 2011",12.6,12.6,12.6,12.6,0
"Apr 29, 2011",12.1,12,12.1,12,24
"Apr 30, 2011",10.7,10.7,10.8,10.8,23
"May 1, 2011",10.7,10.7,10.8,10.8,13
"May 2, 2011",10.8,8.1,11,8.1,189
"May 3, 2011",10,9.9,10,9.9,24
"May 4, 2011",8.5,8.5,11,10.5,161
"May 5, 2011",10,10,10.1,10,25
"May 6, 2011",10,10,10,10,0
"May 7, 2011",10,9.5,10,9.5,51
"May 8, 2011",9.2,9,9.2,9,25
"May 9, 2011",8.9,8.8,8.9,8.8,36
"May 10, 2011",9,9,11.4,10.9,442
"May 11, 2011",11.4,9,11.8,9,97
"May 12, 2011",9.4,9,9.4,9,74
"May 13, 2011",9.1,8.9,9.1,8.9,20
"May 14, 2011",9.2,9.2,12.4,12,690
"May 15, 2011",12,11.8,12,11.9,26
"May 16, 2011",10.2,10.1,10.2,10.1,10
"May 18, 2011",10.1,10.1,10.1,10.1,0
"May 19, 2011",10.2,10.2,10.9,10.9,126
"May 20, 2011",10.7,10.7,10.7,10.7,1
"May 21, 2011",10.7,10.7,10.7,10.7,0
"May 22, 2011",10.5,10.3,10.5,10.3,10
"May 23, 2011",10.3,10.3,10.8,10.5,136
"May 24, 2011",10.4,10.1,10.7,10.7,190
"May 25, 2011",10.6,10.4,10.6,10.4,185
"May 26, 2011",10.4,10.4,10.4,10.4,0
"May 27, 2011",10.5,10.4,10.5,10.4,11
"May 28, 2011",10.4,10.4,10.4,10.4,2
"May 29, 2011",10.4,10.4,11.5,11.5,169
"May 30, 2011",11.5,11.5,11.5,11.5,10
"May 31, 2011",11.5,11.5,11.7,11.7,45
"Jun 1, 2011",11.6,11.5,11.6,11.5,36
"Jun 2, 2011",11.5,11.5,11.7,11.7,39
"Jun 3, 2011",11.7,11.5,12,11.8,400
"Jun 4, 2011",11.9,11.7,12,12,32
"Jun 5, 2011",12,12,13,13,190
"Jun 6, 2011",13,13,13,13,0
"Jun 7, 2011",11.7,11.7,11.7,11.7,58
"Jun 8, 2011",11.8,11.8,12.6,12.4,102
"Jun 9, 2011",12.8,12.5,13,12.7,29
"Jun 10, 2011",12.6,11.7,13.8,12,491
"Jun 11, 2011",12,12,12,12,0
"Jun 12, 2011",11.8,11.8,12.9,12.8,254
"Jun 13, 2011",12.7,11.9,12.7,11.9,4
"Jun 14, 2011",12.6,12.5,12.6,12.6,20
"Jun 15, 2011",12.4,12.4,12.7,12.7,66
"Jun 16, 2011",12.8,12.7,12.8,12.8,68
"Jun 17, 2011",13,12.8,13,13,46
"Jun 18, 2011",13,13,13,13,30
"Jun 19, 2011",13,13,13,13,0
"Jun 20, 2011",13,13,13,13,2
"Jun 21, 2011",13,13,13,13,0
"Jun 22, 2011",13.4,13,13.5,13.5,220
"Jun 23, 2011",13.3,13.3,14,14,38
"Jun 24, 2011",14.4,14.4,14.8,14.8,30
"Jun 25, 2011",17.5,14.4,17.5,16.7,567
"Jun 26, 2011",15.4,15.4,15.4,15.4,26
"Jun 27, 2011",15.6,15.6,15.7,15.6,41
"Jun 28, 2011",15.9,15.8,16,15.8,56
"Jun 29, 2011",15.4,15.4,16,16,132
"Jun 30, 2011",16,16,16,16,0
"Jul 1, 2011",15.8,15.6,16.9,16.9,452
"Jul 2, 2011",15.8,15.6,15.8,15.6,8
"Jul 3, 2011",15.7,15.6,15.7,15.6,43
"Jul 4, 2011",15,14,15.1,14,112
"Jul 5, 2011",15.6,15.6,15.6,15.6,5
"Jul 6, 2011",15.6,15.6,15.6,15.6,0
"Jul 7, 2011",15.8,15.8,15.8,15.8,10
"Jul 8, 2011",15.6,15.6,15.6,15.6,7
"Jul 9, 2011",15.5,15.4,15.5,15.5,15
"Jul 10, 2011",15.5,15.5,15.5,15.5,0
"Jul 11, 2011",15.5,15.5,15.5,15.5,0
"Jul 12, 2011",15.5,15.5,15.5,15.5,0
"Jul 13, 2011",14.3,14.3,15,15,40
"Jul 14, 2011",15.5,15.1,16,15.9,175
"Jul 15, 2011",15.9,15.9,15.9,15.9,0
"Jul 16, 2011",15.9,15.9,15.9,15.9,0
"Jul 17, 2011",15.2,15.2,15.9,15.9,46
"Jul 18, 2011",15.8,15.2,15.8,15.2,119
"Jul 19, 2011",15.5,15.5,15.9,15.9,37
"Jul 20, 2011",14.7,14.7,14.7,14.7,1
"Jul 21, 2011",14.6,14.2,14.6,14.2,61
"Jul 22, 2011",14.1,13.7,14.5,14,227
"Jul 23, 2011",14,13.5,14,13.6,71
"Jul 24, 2011",13.8,13,13.8,13.8,41
"Jul 25, 2011",13.1,13.1,13.1,13.1,26
"Jul 26, 2011",13.1,13.1,13.1,13.1,0
"Jul 27, 2011",13.1,12.6,13.1,12.6,21
"Jul 28, 2011",12.8,12.7,13.4,12.7,108
"Jul 29, 2011",13,12.5,13,12.6,80
"Jul 30, 2011",13.3,13.1,14,13.1,218
"Jul 31, 2011",13.3,12.7,13.3,12.8,22
"Aug 1, 2011",13.4,13,13.5,13.1,102
"Aug 2, 2011",13.3,12.9,13.4,12.9,62
"Aug 3, 2011",13.2,13,14.9,14.9,283
"Aug 4, 2011",14.7,14.7,15,14.9,90
"Aug 5, 2011",14.9,13.4,14.9,14.9,77
"Aug 7, 2011",14.9,14.9,14.9,14.9,0
"Aug 8, 2011",14.9,14.9,15.1,15.1,70
"Aug 9, 2011",14.9,14.2,15.1,15.1,102
"Aug 10, 2011",15.7,15.1,15.7,15.3,204
"Aug 11, 2011",15.3,15.3,15.6,15.3,51
"Aug 12, 2011",15.4,14,15.4,14.8,183
"Aug 13, 2011",15,14.2,15,15,307
"Aug 14, 2011",14.1,14,14.8,14,52
"Aug 15, 2011",14.9,14.2,15,14.2,148
"Aug 16, 2011",14.9,13.9,14.9,14.1,943
"Aug 17, 2011",14,12.9,14.1,13.5,326
"Aug 18, 2011",13,12,13.1,13,400
"Aug 19, 2011",13,13,14,14,382
"Aug 20, 2011",13.9,13.9,14.1,14.1,114
"Aug 21, 2011",14,13.6,14,13.8,120
"Aug 22, 2011",13.8,13.8,13.8,13.8,0
"Aug 23, 2011",13.3,13.3,14.1,14.1,244
"Aug 24, 2011",14.4,13,14.9,13,260
"Aug 25, 2011",12.5,12.5,13.8,13.8,289
"Aug 26, 2011",13,13,13.4,13.4,160
"Aug 27, 2011",12.9,12.8,12.9,12.9,82
"Aug 28, 2011",13,13,14,13.5,222
"Aug 29, 2011",13,13,13.9,13.4,127
"Aug 30, 2011",13.1,13.1,13.5,13.4,33
"Aug 31, 2011",13.1,13,13.1,13,84
"Sep 1, 2011",13,13,13.3,13.1,56
"Sep 2, 2011",14,13,14.1,13.9,704
"Sep 3, 2011",13.9,12.9,13.9,13.8,121
"Sep 4, 2011",13.3,13,13.7,13.5,87
"Sep 5, 2011",13.5,13.5,13.5,13.5,36
"Sep 6, 2011",13.4,13.4,13.9,13.8,157
"Sep 7, 2011",14.1,13.9,15,13.9,242
"Sep 8, 2011",13.9,13.9,16.8,16.8,213
"Sep 9, 2011",17.5,16.7,19,17.2,120
"Sep 10, 2011",18,17,18.1,17,84
"Sep 11, 2011",17.8,16.9,18,18,31
"Sep 12, 2011",18,17.4,19,17.4,69
"Sep 13, 2011",17.4,17.4,18.5,18.5,164
"Sep 14, 2011",18.5,18.5,19.9,19.4,416
"Sep 15, 2011",19,19,19.5,19,640
"Sep 16, 2011",19.5,19,19.5,19,363
"Sep 17, 2011",19,19,19.5,19.5,189
"Sep 18, 2011",19.5,19.2,19.5,19.5,152
"Sep 19, 2011",19.3,19,19.3,19,162
"Sep 20, 2011",19.3,19.1,20,19.4,335
"Sep 21, 2011",19.1,18,21,19.8,1079
"Sep 22, 2011",19,18.4,19,19,171
"Sep 23, 2011",19,19,22.9,21.9,628
"Sep 24, 2011",21.9,21.5,23.8,21.5,849
"Sep 25, 2011",21.5,21,22,22,108
"Sep 26, 2011",22.4,22.4,22.8,22.8,12
"Sep 27, 2011",22.1,21.7,24.1,23,467
"Sep 28, 2011",23.2,22.5,24.1,22.9,347
"Sep 29, 2011",23,23,24,23.6,262
"Sep 30, 2011",23.5,23.5,25.9,23.9,218
"Oct 1, 2011",23,21.9,23.9,23,712
"Oct 2, 2011",22.4,22.4,23,23,74
"Oct 3, 2011",22.9,22.9,23,23,88
"Oct 4, 2011",23,22.2,23.4,23,374
"Oct 5, 2011",23.4,23.4,29,27.9,1184
"Oct 6, 2011",27.9,27.1,31.5,28,1404
"Oct 7, 2011",29.7,29.2,30.8,30.8,553
"Oct 8, 2011",30,30,31.4,30.5,370
"Oct 9, 2011",30.5,30.5,31.3,30.9,147
"Oct 10, 2011",31,31,31.5,31,98
"Oct 11, 2011",31.4,30.4,31.4,31,110
"Oct 12, 2011",30.8,30.4,34,34,937
"Oct 13, 2011",33.5,33.5,36,34,782
"Oct 14, 2011",33.9,33.4,34,33.4,76
"Oct 15, 2011",33.4,32.8,33.4,33,34
"Oct 16, 2011",33,33,33,33,125
"Oct 17, 2011",33.9,33.5,33.9,33.8,46
"Oct 18, 2011",33.8,32.6,34,33,158
"Oct 19, 2011",32.9,30.9,33,32,486
"Oct 20, 2011",31.5,30.9,32,32,195
"Oct 21, 2011",32,31.1,33,33,280
"Oct 22, 2011",33,33,33,33,25
"Oct 23, 2011",33.5,32.7,33.5,32.7,39
"Oct 24, 2011",32.8,31.2,32.8,31.2,287
"Oct 25, 2011",32.5,32,33.5,32.1,153
"Oct 26, 2011",33.3,32.2,33.5,32.2,279
"Oct 27, 2011",32.1,32.1,33.7,32.2,387
"Oct 28, 2011",32.2,32.2,34.8,33.3,67
"Oct 29, 2011",33.7,32.1,34,32.1,266
"Oct 30, 2011",32.5,32.5,32.5,32.5,10
"Oct 31, 2011",32.3,32.2,33.7,33.3,284
"Nov 1, 2011",32.6,32.6,33.9,33,60
"Nov 2, 2011",32.9,32.7,33.7,33.7,90
"Nov 3, 2011",33.1,33,35.5,33.7,345
"Nov 4, 2011",34.5,34,35,34.5,157
"Nov 5, 2011",34.6,33.5,34.7,33.6,388
"Nov 6, 2011",34.1,33.6,34.1,33.6,78
"Nov 7, 2011",33.6,33,33.6,33.4,81
"Nov 8, 2011",33.4,32.9,35,35,362
"Nov 9, 2011",34.7,33.8,34.8,34.7,59
"Nov 10, 2011",34.4,32.6,34.7,32.9,504
"Nov 11, 2011",34.1,34.1,34.8,34.6,294
"Nov 12, 2011",34.6,31,34.8,33.8,1199
"Nov 13, 2011",33.3,32,34.5,33.7,464
"Nov 14, 2011",34.4,33.7,34.4,34.2,18
"Nov 15, 2011",34.2,32.5,34.2,32.5,324
"Nov 16, 2011",32.5,31.1,32.5,31.1,275
"Nov 17, 2011",32.5,32,33.5,32.6,307
"Nov 18, 2011",34,32.8,34,33,248
"Nov 19, 2011",33,31.4,33.2,32.9,359
"Nov 20, 2011",32.2,31.8,32.2,31.8,219
"Nov 21, 2011",32.3,31.5,32.7,31.5,179
"Nov 22, 2011",31.6,31.6,31.7,31.6,50
"Nov 23, 2011",31.6,29.2,31.7,31.5,227
"Nov 24, 2011",31.4,29.8,31.5,29.8,390
"Nov 25, 2011",31,28.7,31,28.7,138
"Nov 26, 2011",28.6,28.6,30.6,30,36
"Nov 27, 2011",29,28.8,29.7,28.8,64
"Nov 28, 2011",28.8,26,28.8,26,374
"Nov 29, 2011",28.5,25.6,28.9,26.3,249
"Nov 30, 2011",25.6,23.5,25.6,25,296
"Dec 1, 2011",24.6,22,27,22,1236
"Dec 2, 2011",22.8,20.3,22.8,21,209
"Dec 3, 2011",21.9,21,22.3,22,157
"Dec 4, 2011",22,20.9,22,20.9,121
"Dec 5, 2011",20.9,20.9,22,21.7,121
"Dec 6, 2011",22.3,21.9,23.5,22.7,99
"Dec 7, 2011",22.6,22.5,24,24,119
"Dec 8, 2011",24,20.4,24,20.4,1038
"Dec 9, 2011",20.2,20.2,22,22,88
"Dec 10, 2011",22,21.9,23.9,23.4,420
"Dec 11, 2011",23.4,21,24,21,226
"Dec 12, 2011",19.7,18.5,20.9,20.9,357
"Dec 13, 2011",20.9,20.8,20.9,20.9,102
"Dec 14, 2011",20,19.9,22.5,22.5,184
"Dec 15, 2011",23.7,23.2,24.8,24.5,320
"Dec 16, 2011",24.5,24.5,30,30,439
"Dec 17, 2011",29.5,27.5,32,30.9,372
"Dec 18, 2011",30.9,30.9,33.3,33.3,303
"Dec 19, 2011",32.9,30.9,32.9,32.7,20
"Dec 20, 2011",32.7,32.6,34.2,33.3,424
"Dec 21, 2011",33.2,32.5,33.8,33,74
"Dec 22, 2011",33.2,33,35.7,35.3,627
"Dec 23, 2011",34.9,34.8,35,34.9,78
"Dec 24, 2011",34.7,34.7,34.9,34.9,1176
"Dec 25, 2011",33.5,33.4,35.4,35.4,190
"Dec 26, 2011",33.8,33.6,33.8,33.7,24
"Dec 27, 2011",34.9,34.9,34.9,34.9,6
"Dec 28, 2011",35,35,36.3,36.3,28
"Dec 29, 2011",35,35,36.8,36.5,266
"Dec 30, 2011",36.9,36.5,37.9,37.4,384
"Dec 31, 2011",37.2,37.1,39.2,38,439
"Jan 1, 2012",38,38,38.8,38.8,64
"Jan 2, 2012",38.2,38,38.9,38,73
"Jan 3, 2012",38.1,38.1,39.6,38.5,167
"Jan 4, 2012",38.9,37.6,41.7,41,798
"Jan 5, 2012",41,40,42,40,586
"Jan 6, 2012",40.3,38.1,45,38.7,2267
"Jan 7, 2012",39,38,40,40,1109
"Jan 8, 2012",40.5,38.9,43,43,1708
"Jan 9, 2012",41.6,39.5,42.8,40.3,847
"Jan 10, 2012",40,39.8,41.9,41,802
"Jan 11, 2012",40.5,40,43.3,42.9,968
"Jan 12, 2012",41.5,40.7,42.9,42.8,727
"Jan 13, 2012",42.5,40,42.8,42.8,1576
"Jan 14, 2012",40.8,40.7,42.5,42.5,173
"Jan 15, 2012",41.9,41.8,42.4,42.3,231
"Jan 16, 2012",42.3,42.3,42.5,42.5,496
"Jan 17, 2012",42.2,42.2,43.4,43.2,914
"Jan 18, 2012",43,42.4,43.2,42.6,414
"Jan 19, 2012",42.8,40,42.8,41.6,694
"Jan 20, 2012",41.6,36.5,41.9,36.6,1391
"Jan 21, 2012",36.6,29.5,37.5,32,2245
"Jan 22, 2012",32,27.4,32,30.7,1200
"Jan 23, 2012",30.7,28.6,31.4,29.6,708
"Jan 24, 2012",28.7,28,33.9,29.5,907
"Jan 25, 2012",28.1,26.5,28.3,26.6,244
"Jan 26, 2012",27.5,27.2,37.4,34.1,623
"Jan 27, 2012",37.1,34.9,39.8,39.1,617
"Jan 28, 2012",39.7,38,40,39.2,2310
"Jan 29, 2012",39.2,38.8,40,39.1,584
"Jan 30, 2012",39.3,25,40.9,40,913
"Jan 31, 2012",40,38.8,41,38.8,476
"Feb 1, 2012",40.2,39,40.9,40.9,674
"Feb 2, 2012",40.2,38.8,40.6,39.6,768
"Feb 3, 2012",39,38.8,39.6,39.4,437
"Feb 4, 2012",38.9,38.4,39,38.6,442
"Feb 5, 2012",38.5,38.2,39,38.9,400
"Feb 6, 2012",38.9,36.1,40,40,549
"Feb 7, 2012",37.1,36,39,37.6,673
"Feb 8, 2012",35.8,32.5,36.4,32.6,2546
"Feb 9, 2012",32.4,30.1,33.9,32.9,820
"Feb 10, 2012",32.2,31.4,33.2,32.1,416
"Feb 11, 2012",32,29.6,33.1,29.6,1928
"Feb 12, 2012",29,27.4,34.3,32.9,2849
"Feb 13, 2012",33,31.1,33,32.6,234
"Feb 14, 2012",31.1,29.2,32.5,29.2,389
"Feb 15, 2012",29.3,29.2,30.9,30.4,394
"Feb 16, 2012",30.3,28.8,30.3,28.8,242
"Feb 17, 2012",29.9,28.5,29.9,29.6,1657
"Feb 18, 2012",29,27.9,29.7,28.5,272
"Feb 19, 2012",28.5,28.3,31.6,29.5,1833
"Feb 20, 2012",29.5,29,29.5,29,72
"Feb 21, 2012",28.9,28.6,29.8,29.8,290
"Feb 22, 2012",28.6,28.5,31,29.5,1182
"Feb 23, 2012",29.5,28.7,31.8,31.1,1763
"Feb 24, 2012",31.3,30,31.3,30.3,721
"Feb 25, 2012",30.7,29.7,31.5,30.6,788
"Feb 26, 2012",30.6,30.5,31.4,31.3,424
"Feb 27, 2012",30.9,30.7,31.6,31.1,129
"Feb 28, 2012",31.5,27.7,32,27.7,3644
"Feb 29, 2012",28.5,27.3,32.5,32,2268
"Mar 1, 2012",31.8,31.5,32.5,32,1058
"Mar 2, 2012",31.9,31.8,34.2,33.9,2577
"Mar 3, 2012",33.5,32,34.8,34,1082
"Mar 4, 2012",32.9,32.6,35.1,34.9,1461
"Mar 5, 2012",35,33.7,35.9,35.3,1197
